book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
7851,6076768,6076768,6253354,24,1416586571,9781416586580.0,Brad Thor,2009.0,The Apostle,"The Apostle (Scot Harvath, #8)",eng,4.11,11267,12851,517,117,375,2412,4964,4983,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7855,351559,351559,1459650,87,61043559,9780061043550.0,Dorothy L. Sayers,1933.0,Murder Must Advertise,"Murder Must Advertise  (Lord Peter Wimsey, #10)",eng,4.21,14672,15762,654,102,353,2572,5771,6964,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7868,452235,452235,53292620,161,044021145X,9780440211460.0,John Grisham,1991.0,The Firm,The Firm,eng,3.89,6962,16717,800,164,889,4267,6626,4771,https://images.gr-assets.com/books/1174886821m/452235.jpg,https://images.gr-assets.com/books/1174886821s/452235.jpg
7871,17412188,17412188,24257094,71,857520199,9780857520200.0,S.J. Watson,2015.0,Second Life,Second Life,eng,3.24,9056,12414,2001,757,2204,4267,3639,1547,https://images.gr-assets.com/books/1410793297m/17412188.jpg,https://images.gr-assets.com/books/1410793297s/17412188.jpg
7885,28802599,28802599,24952557,10,,,"Paul Pen, Simon Bruni",2013.0,,The Light of the Fireflies,en-US,3.76,13815,15048,1743,447,1247,3809,5523,4022,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7901,21437200,21437200,40747882,12,080417072X,9780804170730.0,"Rob Thomas, Jennifer Graham",2015.0,Mr. Kiss and Tell ,"Mr. Kiss and Tell (Veronica Mars, #2)",eng,4.01,12729,15011,1836,58,324,3225,7201,4203,https://images.gr-assets.com/books/1405566768m/21437200.jpg,https://images.gr-assets.com/books/1405566768s/21437200.jpg
7908,26061591,26025992,45949484,19,,,John Sandford,2016.0,,"Extreme Prey (Lucas Davenport, #26)",en-US,4.29,6256,13129,1214,81,232,1556,5241,6019,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7911,129523,129523,545467,52,425197956,9780425197950.0,J.D. Robb,2004.0,"Divided in Death (In Death, #18)","Divided in Death (In Death, #18)",en-US,4.32,17321,19525,559,44,215,2617,7164,9485,https://images.gr-assets.com/books/1389938707m/129523.jpg,https://images.gr-assets.com/books/1389938707s/129523.jpg
7924,7469133,7469133,9552554,34,385532350,9780385532360.0,Jeff Lindsay,2010.0,Dexter Is Delicious,"Dexter Is Delicious (Dexter, #5)",,3.79,13582,15277,1057,230,1047,4356,5746,3898,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7930,17401198,16244754,18281165,26,,,Rachel Abbott,2011.0,Only the Innocent,Only the Innocent (DCI Tom Douglas #1),eng,4.03,4513,13661,695,307,709,2500,4905,5240,https://images.gr-assets.com/books/1361257672m/17401198.jpg,https://images.gr-assets.com/books/1361257672s/17401198.jpg
7932,144793,144793,1808566,52,312983220,9780312983220.0,Matthew Reilly,2001.0,Area 7,"Area 7 (Shane Schofield, #2)",eng,4.08,12024,13212,383,108,492,2578,5086,4948,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7938,13037558,13037558,21456496,8,316097462,9780316097470.0,"James Patterson, Michael Ledwidge",2012.0,"I, Michael Bennett","I, Michael Bennett (Michael Bennett, #5)",eng,4.04,12464,15012,1409,169,679,2954,5850,5360,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7941,241936,241936,2046826,51,345451902,9780345451900.0,Robert Crais,2003.0,The Last Detective,"The Last Detective (Elvis Cole, #9)",en-US,4.24,12160,13490,383,57,197,1837,5738,5661,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7948,16150119,12109463,16805777,12,,,Douglas E. Richards,2005.0,,"Wired (Wired, #1)",en-GB,3.74,6295,12116,888,410,984,3112,4449,3161,https://images.gr-assets.com/books/1352923779m/16150119.jpg,https://images.gr-assets.com/books/1352923779s/16150119.jpg
7958,11889938,11889938,16848889,41,399158278,9780399158280.0,Robert Crais,2012.0,Taken,"Taken (Elvis Cole, #15; Joe Pike, #4)",en-US,4.17,12492,13955,896,89,346,2169,5805,5546,https://images.gr-assets.com/books/1315773532m/11889938.jpg,https://images.gr-assets.com/books/1315773532s/11889938.jpg
7969,84351,84351,2950861,36,045121742X,9780451217420.0,Lauren Willig,2004.0,,"The Secret History of the Pink Carnation (Pink Carnation, #1)",en-US,3.69,17367,18403,1991,739,1678,4894,6333,4759,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7976,238140,238140,6491892,50,749934409,9780749934410.0,J.D. Robb,2002.0,Reunion in Death,"Reunion in Death (In Death, #14)",eng,4.33,16688,19686,581,43,211,2550,7337,9545,https://images.gr-assets.com/books/1305123931m/238140.jpg,https://images.gr-assets.com/books/1305123931s/238140.jpg
7978,6553733,6553733,6746308,17,61727660,9780061727660.0,Jacqueline Winspear,2010.0,The Mapping of Love and Death,"The Mapping of Love and Death (Maisie Dobbs, #7)",en-US,4.19,14010,15555,1304,95,259,2183,7016,6002,https://images.gr-assets.com/books/1329659691m/6553733.jpg,https://images.gr-assets.com/books/1329659691s/6553733.jpg
7982,114128,114128,3037785,62,425197220,9780425197230.0,Nora Roberts,1994.0,Hidden Riches,Hidden Riches,en-US,3.97,12871,14347,268,120,647,3687,4990,4903,https://images.gr-assets.com/books/1309207156m/114128.jpg,https://images.gr-assets.com/books/1309207156s/114128.jpg
7991,16307,16307,3038509,172,7120680,9780007120680.0,Agatha Christie,1969.0,Hallowe'en Party,"Hallowe'en Party (Hercule Poirot, #36)",eng,3.66,14932,18577,1078,239,1457,6398,6729,3754,https://images.gr-assets.com/books/1295673439m/16307.jpg,https://images.gr-assets.com/books/1295673439s/16307.jpg
7992,9266793,9266793,14147644,26,61869724,9780061869720.0,Sara Shepard,2011.0,Never Have I Ever ,"Never Have I Ever (The Lying Game, #2)",eng,4.03,15419,16442,1073,148,712,3579,5983,6020,https://images.gr-assets.com/books/1289526446m/9266793.jpg,https://images.gr-assets.com/books/1289526446s/9266793.jpg
7995,15904,15904,3216621,57,1400077095,9781400077090.0,Alexander McCall Smith,2004.0,The Sunday Philosophy Club ,"The Sunday Philosophy Club (Isabel Dalhousie, #1)",en-US,3.36,14279,16388,1908,745,2358,5879,5102,2304,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7996,238142,238142,230676,48,042520300X,9780425203000.0,J.D. Robb,2004.0,"Visions in Death (In Death, #19)","Visions in Death (In Death, #19)",eng,4.33,16888,18858,571,30,210,2482,6831,9305,https://images.gr-assets.com/books/1390188401m/238142.jpg,https://images.gr-assets.com/books/1390188401s/238142.jpg
8002,1629007,1629007,1623108,65,1416566384,9781416566380.0,Mary Higgins Clark,2008.0,,Where Are You Now?,en-US,3.77,12550,14534,1314,137,854,4580,5586,3377,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8006,22674493,22674493,42179966,30,1478927941,9781478927940.0,"James Patterson, Marshall Karp",2015.0,NYPD Red 3,"NYPD Red 3 (NYPD Red, #3)",,4.03,6798,12121,806,105,387,2553,5071,4005,https://images.gr-assets.com/books/1423508688m/22674493.jpg,https://images.gr-assets.com/books/1423508688s/22674493.jpg
8008,238139,238139,1269360,49,749934433,9780749934440.0,J.D. Robb,2003.0,Imitation in Death,"Imitation in Death (In Death, #17)",en-US,4.34,17318,19866,539,38,185,2572,7282,9789,https://images.gr-assets.com/books/1305124047m/238139.jpg,https://images.gr-assets.com/books/1305124047s/238139.jpg
8030,512475,512475,4603746,64,743484274,9780743484280.0,Mary Higgins Clark,1980.0,The Cradle Will Fall,The Cradle Will Fall,,3.89,14370,15666,330,93,695,4504,5996,4378,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8063,24859245,24859245,44290391,16,,,Rachel Abbott,2015.0,,"Stranger Child (DCI Tom Douglas, #4)",eng,4.18,11856,13541,690,199,463,2010,4843,6026,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8067,39032,39032,1295464,52,765354934,9780765354940.0,"Douglas Preston, Lincoln Child",1996.0,Mount Dragon,Mount Dragon,,3.91,12656,13940,332,91,653,3762,5404,4030,https://images.gr-assets.com/books/1312037682m/39032.jpg,https://images.gr-assets.com/books/1312037682s/39032.jpg
8068,64960,64960,1572345,41,042511984X,9780425119850.0,"Brian Coffey, Dean Koontz",1977.0,The Face of Fear,The Face of Fear,eng,3.8,13345,13739,196,152,952,4280,4431,3924,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8070,17333279,17333279,24064583,38,316210986,9780316210980.0,"James Patterson, Michael Ledwidge",2013.0,Gone,"Gone (Michael Bennett, #6)",eng,4.01,10444,13853,952,150,592,2951,5431,4729,https://images.gr-assets.com/books/1369155131m/17333279.jpg,https://images.gr-assets.com/books/1369155131s/17333279.jpg
8072,267972,267972,259783,29,380704420,9780380704420.0,Mary Downing Hahn,1986.0,,Wait Till Helen Comes,eng,4.14,13629,15444,1757,153,556,2993,5033,6709,https://images.gr-assets.com/books/1486692223m/267972.jpg,https://images.gr-assets.com/books/1486692223s/267972.jpg
8092,8008928,8008928,12548735,49,1439183368,9781439183370.0,Don Winslow,2010.0,,Savages,eng,3.84,10645,13130,1517,268,821,3222,5266,3553,https://images.gr-assets.com/books/1368577399m/8008928.jpg,https://images.gr-assets.com/books/1368577399s/8008928.jpg
8093,15760,15760,359575,49,553582895,9780553582900.0,Dean Koontz,1994.0,Dark Rivers of the Heart,Dark Rivers of the Heart,,3.88,13792,14708,391,191,807,4011,5336,4363,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8101,6324903,6324903,6510453,35,1416577572,9781416577580.0,Matthew Reilly,2009.0,The Five Greatest Warriors,"The 5 Greatest Warriors (Jack West Jr, #3)",eng,4.24,10772,12321,406,103,378,1826,4224,5790,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8102,25337081,25337081,45073734,25,399170898,9780399170900.0,J.D. Robb,2016.0,Brotherhood in Death,"Brotherhood in Death (In Death, #42)",eng,4.35,9041,15189,1466,145,307,1726,4923,8088,https://images.gr-assets.com/books/1439226052m/25337081.jpg,https://images.gr-assets.com/books/1439226052s/25337081.jpg
8118,25104491,25104491,44997220,6,,,James  Hankins,2015.0,,The Prettiest One,eng,3.66,10609,10665,704,406,939,2972,3870,2478,https://images.gr-assets.com/books/1441065786m/25104491.jpg,https://images.gr-assets.com/books/1441065786s/25104491.jpg
8126,127712,127712,3870,32,99453452,9780099453450.0,Stephen Hunter,1993.0,Point of Impact,"Point of Impact (Bob Lee Swagger, #1)",eng,4.26,10318,12092,589,133,265,1463,4666,5565,https://images.gr-assets.com/books/1315656617m/127712.jpg,https://images.gr-assets.com/books/1315656617s/127712.jpg
8129,20438825,20438825,30833530,8,,,Kendra Elliot,2014.0,,Vanished (Callahan & McLane #1),eng,4.07,11824,12662,518,231,484,2231,4989,4727,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8131,41701,41701,2861842,77,425197395,9780425197390.0,Clive Cussler,1973.0,The Mediterranean Caper,"The Mediterranean Caper (Dirk Pitt, #2)",eng,3.75,13139,14972,503,199,997,4703,5454,3619,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8133,37302,37302,2315985,35,743484193,9780743484190.0,John Sandford,1999.0,Certain Prey,"Certain Prey (Lucas Davenport, #10)",eng,4.2,12320,14257,425,49,181,2196,6279,5552,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8143,425124,425124,1352373,53,380726297,9780380726300.0,Dennis Lehane,1997.0,Sacred,"Sacred (Kenzie & Gennaro, #3)",,3.94,12247,14111,726,63,375,3379,6769,3525,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8144,18799585,15096138,20386536,16,,,Kendra Elliot,2012.0,Hidden ,Hidden (Bone Secrets. #1),eng,3.98,8758,13745,767,251,680,2882,5210,4722,https://images.gr-assets.com/books/1386936783m/18799585.jpg,https://images.gr-assets.com/books/1386936783s/18799585.jpg
8146,337623,337623,1427512,49,425138232,9780425138240.0,Jack Higgins,1992.0,Eye of the Storm,"Eye of the Storm (Sean Dillon, #1)",eng,3.96,11724,12202,120,136,457,2974,4873,3762,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8156,527744,527744,1812530,180,425173909,9780425173910.0,Agatha Christie,1953.0,After the Funeral ,"After the Funeral (Hercule Poirot, #29)",eng,3.84,13569,16648,767,62,688,5048,6925,3925,https://images.gr-assets.com/books/1384881992m/527744.jpg,https://images.gr-assets.com/books/1384881992s/527744.jpg
8171,6287290,6287290,6471569,35,61231428,9780061231420.0,James Rollins,2009.0,Altar of Eden,Altar of Eden,en-US,4.01,12250,13885,789,124,567,3092,5420,4682,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8198,22693231,22693231,26634437,34,62311115,9780062311120.0,Greg Iles,2015.0,The Bone Tree,The Bone Tree,en-US,4.18,8055,12399,1484,185,438,1745,4643,5388,https://images.gr-assets.com/books/1421259645m/22693231.jpg,https://images.gr-assets.com/books/1421259645s/22693231.jpg
8199,78971,78971,3320952,53,312939779,9780312939780.0,Jeffrey Archer,2005.0,False Impression,False Impression,en-US,3.67,10338,12252,739,220,978,3882,4730,2442,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8211,207687,207687,1136805,29,60525134,9780060525130.0,Meg Cabot,2007.0,"Big Boned (Heather Wells, #3)","Big Boned (Heather Wells, #3)",eng,3.84,17672,18715,1070,207,1017,5372,7177,4942,https://images.gr-assets.com/books/1496810737m/207687.jpg,https://images.gr-assets.com/books/1496810737s/207687.jpg
8215,16341,16341,2969715,192,7120842,9780007120840.0,Agatha Christie,1942.0,The Moving Finger,"The Moving Finger (Miss Marple, #4)",en-GB,3.84,15142,18483,1063,125,855,5508,7365,4630,https://images.gr-assets.com/books/1396227246m/16341.jpg,https://images.gr-assets.com/books/1396227246s/16341.jpg
8216,392217,392217,1434181,64,042516098X,9780425160980.0,Patricia Cornwell,1996.0,Hornet's Nest,"Hornet's Nest (Andy Brazil, #1)",eng,3.28,12973,13552,349,892,2186,4858,3409,2207,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8237,20980959,20980959,40358210,41,1455525898,9781455525900.0,"Douglas Preston, Lincoln Child",2014.0,Blue Labyrinth,"Blue Labyrinth (Pendergast, #14)",eng,4.11,9184,12665,1260,99,380,2108,5469,4609,https://images.gr-assets.com/books/1408116686m/20980959.jpg,https://images.gr-assets.com/books/1408116686s/20980959.jpg
8245,171624,171624,2155765,42,586026193,9780586026200.0,Len Deighton,1962.0,The Ipcress File,"The Ipcress File (Secret File, #1)",en-US,3.94,12052,12523,202,140,485,3094,5115,3689,https://images.gr-assets.com/books/1295903974m/171624.jpg,https://images.gr-assets.com/books/1295903974s/171624.jpg
8250,4285768,4285768,6479313,43,375424490,9780375424500.0,Alexander McCall Smith,2009.0,Tea Time for the Traditionally Built,"Tea Time for the Traditionally Built (No. 1 Ladies' Detective Agency, #10)",eng,4.11,15001,16847,1432,44,242,3138,7801,5622,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8254,9998705,9998705,14893625,47,1439102414,9781439102410.0,Kathy Reichs,2011.0,Flash and Bones,"Flash and Bones (Temperance Brennan, #14)",eng,3.86,14064,16483,1169,114,850,4674,6405,4440,https://images.gr-assets.com/books/1306253347m/9998705.jpg,https://images.gr-assets.com/books/1306253347s/9998705.jpg
8255,23453099,23453099,43014905,28,1594206627,9781594206630.0,Ottessa Moshfegh,2015.0,Eileen,Eileen,eng,3.38,10460,13919,2289,671,1878,4671,4824,1875,https://images.gr-assets.com/books/1479545528m/23453099.jpg,https://images.gr-assets.com/books/1479545528s/23453099.jpg
8256,1566705,1566705,1333029,48,142333745X,9781423337450.0,J.D. Robb,2007.0,Creation in Death ,"Creation in Death (In Death, #25)",eng,4.34,16050,18592,646,38,228,2368,6639,9319,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8258,18594594,18594594,26341000,41,345547497,9780345547490.0,Karin Slaughter,2014.0,Cop Town,Cop Town,eng,3.88,10660,13997,1704,274,780,3299,5612,4032,https://images.gr-assets.com/books/1384822680m/18594594.jpg,https://images.gr-assets.com/books/1384822680s/18594594.jpg
8278,6688087,6688087,5851700,41,547229895,9780547229900.0,Elly Griffiths,2009.0,The Crossing Places,"The Crossing Places (Ruth Galloway, #1)",en-GB,3.87,12427,15671,1802,188,689,3967,6974,3853,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8280,39799,39799,1428663,94,99448874,9780099448880.0,"Henning Mankell, Ebba Segerberg",1997.0,Steget efter,"One Step Behind  (Kurt Wallander, #7)",eng,4.08,10619,13172,617,98,289,2329,6177,4279,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8283,138684,138684,1698960,13,670038318,9780670038310.0,C.J. Sansom,2006.0,Sovereign ,"Sovereign (Matthew Shardlake, #3)",en-US,4.28,11071,14074,818,48,193,1728,5947,6158,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
